name,district,lat,long,sale_price,asking_price,asking_price_change_quater,asking_price_change_year,gross_rental_yield,rental_price_change_year,bedrooms,bathrooms,internal_area,floors,towers,year_built,has_elevator,has_parking,has_security,has_cctv,has_pool,has_sauna,has_gym,has_garden_bbq,has_playground,has_shop_on_premise,has_restaurant_on_premise,has_wifi,city_train_distance,express_way_distance,close_city_train,close_express_way
MUNIQ Langsuan,Pathum Wan,13.735078,100.5442236,44000000.0,399490.0,0.0,22.1,3.6,8.7,3.0,3.0,101.0,28.0,1.0,2021.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1200.0,2100.0,0.0,0.0
MUNIQ Langsuan,Pathum Wan,13.735078,100.5442236,160000000.0,399490.0,0.0,22.1,3.6,8.7,4.0,4.0,254.0,28.0,1.0,2021.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1200.0,2100.0,0.0,0.0
MUNIQ Langsuan,Pathum Wan,13.735078,100.5442236,21750000.0,399490.0,0.0,22.1,3.6,8.7,1.0,1.0,78.2,28.0,1.0,2021.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1200.0,2100.0,0.0,0.0
MUNIQ Langsuan,Pathum Wan,13.735078,100.5442236,39500000.0,399490.0,0.0,22.1,3.6,8.7,3.0,3.0,101.0,28.0,1.0,2021.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1200.0,2100.0,0.0,0.0
MUNIQ Langsuan,Pathum Wan,13.735078,100.5442236,32950000.0,399490.0,0.0,22.1,3.6,8.7,2.0,2.0,94.3,28.0,1.0,2021.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1200.0,2100.0,0.0,0.0
MUNIQ Langsuan,Pathum Wan,13.735078,100.5442236,18550000.0,399490.0,0.0,22.1,3.6,8.7,1.0,1.0,50.9,28.0,1.0,2021.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1200.0,2100.0,0.0,0.0
MUNIQ Langsuan,Pathum Wan,13.735078,100.5442236,32500000.0,399490.0,0.0,22.1,3.6,8.7,2.0,3.0,83.0,28.0,1.0,2021.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1200.0,2100.0,0.0,0.0
MUNIQ Langsuan,Pathum Wan,13.735078,100.5442236,43900000.0,399490.0,0.0,22.1,3.6,8.7,2.0,3.0,113.0,28.0,1.0,2021.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1200.0,2100.0,0.0,0.0
MUNIQ Langsuan,Pathum Wan,13.735078,100.5442236,15700000.0,399490.0,0.0,22.1,3.6,8.7,1.0,1.0,57.9,28.0,1.0,2021.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1200.0,2100.0,0.0,0.0
MUNIQ Langsuan,Pathum Wan,13.735078,100.5442236,27990000.0,399490.0,0.0,22.1,3.6,8.7,2.0,2.0,96.5,28.0,1.0,2021.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1200.0,2100.0,0.0,0.0
MUNIQ Langsuan,Pathum Wan,13.735078,100.5442236,43600000.0,399490.0,0.0,22.1,3.6,8.7,2.0,4.0,150.0,28.0,1.0,2021.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1200.0,2100.0,0.0,0.0
MUNIQ Langsuan,Pathum Wan,13.735078,100.5442236,28500000.0,399490.0,0.0,22.1,3.6,8.7,2.0,2.0,86.5,28.0,1.0,2021.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1200.0,2100.0,0.0,0.0
MUNIQ Langsuan,Pathum Wan,13.735078,100.5442236,23000000.0,399490.0,0.0,22.1,3.6,8.7,2.0,2.0,85.0,28.0,1.0,2021.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1200.0,2100.0,0.0,0.0
MUNIQ Langsuan,Pathum Wan,13.735078,100.5442236,23930000.0,399490.0,0.0,22.1,3.6,8.7,2.0,2.0,85.5,28.0,1.0,2021.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1200.0,2100.0,0.0,0.0
MUNIQ Langsuan,Pathum Wan,13.735078,100.5442236,32900000.0,399490.0,0.0,22.1,3.6,8.7,2.0,3.0,83.5,28.0,1.0,2021.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1200.0,2100.0,0.0,0.0
MUNIQ Langsuan,Pathum Wan,13.735078,100.5442236,45000000.0,399490.0,0.0,22.1,3.6,8.7,2.0,2.0,99.0,28.0,1.0,2021.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1200.0,2100.0,0.0,0.0
MUNIQ Langsuan,Pathum Wan,13.735078,100.5442236,15900000.0,399490.0,0.0,22.1,3.6,8.7,1.0,1.0,54.0,28.0,1.0,2021.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1200.0,2100.0,0.0,0.0
MUNIQ Langsuan,Pathum Wan,13.735078,100.5442236,39000000.0,399490.0,0.0,22.1,3.6,8.7,2.0,2.0,96.0,28.0,1.0,2021.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1200.0,2100.0,0.0,0.0
MUNIQ Langsuan,Pathum Wan,13.735078,100.5442236,27990000.0,399490.0,0.0,22.1,3.6,8.7,2.0,2.0,96.4,28.0,1.0,2021.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1200.0,2100.0,0.0,0.0
MUNIQ Langsuan,Pathum Wan,13.735078,100.5442236,37100000.0,399490.0,0.0,22.1,3.6,8.7,2.0,2.0,93.0,28.0,1.0,2021.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1200.0,2100.0,0.0,0.0
MUNIQ Langsuan,Pathum Wan,13.735078,100.5442236,27580000.0,399490.0,0.0,22.1,3.6,8.7,2.0,2.0,95.0,28.0,1.0,2021.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1200.0,2100.0,0.0,0.0
MUNIQ Langsuan,Pathum Wan,13.735078,100.5442236,22730000.0,399490.0,0.0,22.1,3.6,8.7,2.0,2.0,85.0,28.0,1.0,2021.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1200.0,2100.0,0.0,0.0
MUNIQ Langsuan,Pathum Wan,13.735078,100.5442236,18110000.0,399490.0,0.0,22.1,3.6,8.7,1.0,1.0,50.5,28.0,1.0,2021.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1200.0,2100.0,0.0,0.0
MUNIQ Langsuan,Pathum Wan,13.735078,100.5442236,62000000.0,399490.0,0.0,22.1,3.6,8.7,3.0,4.0,173.0,28.0,1.0,2021.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1200.0,2100.0,0.0,0.0
MUNIQ Langsuan,Pathum Wan,13.735078,100.5442236,15500000.0,399490.0,0.0,22.1,3.6,8.7,1.0,2.0,54.6,28.0,1.0,2021.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1200.0,2100.0,0.0,0.0
MUNIQ Langsuan,Pathum Wan,13.735078,100.5442236,59600000.0,399490.0,0.0,22.1,3.6,8.7,3.0,3.0,129.0,28.0,1.0,2021.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1200.0,2100.0,0.0,0.0
MUNIQ Langsuan,Pathum Wan,13.735078,100.5442236,63000000.0,399490.0,0.0,22.1,3.6,8.7,3.0,4.0,173.0,28.0,1.0,2021.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1200.0,2100.0,0.0,0.0
MUNIQ Langsuan,Pathum Wan,13.735078,100.5442236,79500000.0,399490.0,0.0,22.1,3.6,8.7,3.0,3.0,175.5,28.0,1.0,2021.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1200.0,2100.0,0.0,0.0
MUNIQ Langsuan,Pathum Wan,13.735078,100.5442236,55000000.0,399490.0,0.0,22.1,3.6,8.7,2.0,2.0,113.0,28.0,1.0,2021.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1200.0,2100.0,0.0,0.0
MUNIQ Langsuan,Pathum Wan,13.735078,100.5442236,48590000.0,399490.0,0.0,22.1,3.6,8.7,2.0,2.0,113.0,28.0,1.0,2021.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1200.0,2100.0,0.0,0.0
MUNIQ Langsuan,Pathum Wan,13.735078,100.5442236,48590000.0,399490.0,0.0,22.1,3.6,8.7,2.0,2.0,113.0,28.0,1.0,2021.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1200.0,2100.0,0.0,0.0
MUNIQ Langsuan,Pathum Wan,13.735078,100.5442236,122160000.0,399490.0,0.0,22.1,3.6,8.7,3.0,4.0,255.0,28.0,1.0,2021.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1200.0,2100.0,0.0,0.0
MUNIQ Langsuan,Pathum Wan,13.735078,100.5442236,29640000.0,399490.0,0.0,22.1,3.6,8.7,2.0,3.0,96.0,28.0,1.0,2021.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1200.0,2100.0,0.0,0.0
MUNIQ Langsuan,Pathum Wan,13.735078,100.5442236,45000000.0,399490.0,0.0,22.1,3.6,8.7,2.0,2.0,99.0,28.0,1.0,2021.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1200.0,2100.0,0.0,0.0
MUNIQ Langsuan,Pathum Wan,13.735078,100.5442236,27800000.0,399490.0,0.0,22.1,3.6,8.7,2.0,2.0,81.9,28.0,1.0,2021.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1200.0,2100.0,0.0,0.0
MUNIQ Langsuan,Pathum Wan,13.735078,100.5442236,123000000.0,399490.0,0.0,22.1,3.6,8.7,4.0,4.0,255.0,28.0,1.0,2021.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1200.0,2100.0,0.0,0.0
MUNIQ Langsuan,Pathum Wan,13.735078,100.5442236,28000000.0,399490.0,0.0,22.1,3.6,8.7,2.0,3.0,95.0,28.0,1.0,2021.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1200.0,2100.0,0.0,0.0
MUNIQ Langsuan,Pathum Wan,13.735078,100.5442236,21750000.0,399490.0,0.0,22.1,3.6,8.7,1.0,1.0,78.2,28.0,1.0,2021.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1200.0,2100.0,0.0,0.0
MUNIQ Langsuan,Pathum Wan,13.735078,100.5442236,63000000.0,399490.0,0.0,22.1,3.6,8.7,3.0,3.0,140.0,28.0,1.0,2021.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1200.0,2100.0,0.0,0.0
MUNIQ Langsuan,Pathum Wan,13.735078,100.5442236,127250000.0,399490.0,0.0,22.1,3.6,8.7,3.0,3.0,254.0,28.0,1.0,2021.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1200.0,2100.0,0.0,0.0
MUNIQ Langsuan,Pathum Wan,13.735078,100.5442236,29850000.0,399490.0,0.0,22.1,3.6,8.7,2.0,2.0,96.0,28.0,1.0,2021.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1200.0,2100.0,0.0,0.0
MUNIQ Langsuan,Pathum Wan,13.735078,100.5442236,48590000.0,399490.0,0.0,22.1,3.6,8.7,2.0,2.0,113.0,28.0,1.0,2021.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1200.0,2100.0,0.0,0.0
MUNIQ Langsuan,Pathum Wan,13.735078,100.5442236,15400000.0,399490.0,0.0,22.1,3.6,8.7,1.0,1.0,54.0,28.0,1.0,2021.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1200.0,2100.0,0.0,0.0
MUNIQ Langsuan,Pathum Wan,13.735078,100.5442236,55000000.0,399490.0,0.0,22.1,3.6,8.7,2.0,2.0,113.0,28.0,1.0,2021.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1200.0,2100.0,0.0,0.0
MUNIQ Langsuan,Pathum Wan,13.735078,100.5442236,125000000.0,399490.0,0.0,22.1,3.6,8.7,3.0,4.0,254.5,28.0,1.0,2021.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1200.0,2100.0,0.0,0.0
Crystal Garden,Khlong Toei,13.7351017,100.5534633,16000000.0,85235.0,0.0,-13.0,3.3,4.4,2.0,2.0,229.0,26.0,1.0,1992.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,930.0,1200.0,1.0,0.0
Crystal Garden,Khlong Toei,13.7351017,100.5534633,22145000.0,85235.0,0.0,-13.0,3.3,4.4,3.0,3.0,229.0,26.0,1.0,1992.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,930.0,1200.0,1.0,0.0
Crystal Garden,Khlong Toei,13.7351017,100.5534633,23677251.0,85235.0,0.0,-13.0,3.3,4.4,1.0,1.0,40.1,26.0,1.0,1992.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,930.0,1200.0,1.0,0.0
Crystal Garden,Khlong Toei,13.7351017,100.5534633,16000000.0,85235.0,0.0,-13.0,3.3,4.4,2.0,2.0,229.0,26.0,1.0,1992.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,930.0,1200.0,1.0,0.0
Crystal Garden,Khlong Toei,13.7351017,100.5534633,22145000.0,85235.0,0.0,-13.0,3.3,4.4,3.0,3.0,229.0,26.0,1.0,1992.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,930.0,1200.0,1.0,0.0
Crystal Garden,Samphanthawong,13.7351017,100.5534633,20500000.0,85235.0,0.0,-13.0,3.3,4.4,3.0,2.0,200.0,26.0,1.0,1992.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,930.0,1200.0,1.0,0.0
Beverly 33,Watthana,13.7351585,100.5673572,6583442.0,163696.0,0.0,7.3,4.7,33.7,1.0,1.0,47.5,8.0,1.0,2012.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,660.0,2800.0,1.0,0.0
Beverly 33,Watthana,13.7351585,100.5673572,9300000.0,163696.0,0.0,7.3,4.7,33.7,2.0,2.0,67.0,8.0,1.0,2012.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,660.0,2800.0,1.0,0.0
Beverly 33,Watthana,13.7351585,100.5673572,6900000.0,163696.0,0.0,7.3,4.7,33.7,1.0,1.0,49.0,8.0,1.0,2012.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,660.0,2800.0,1.0,0.0
Beverly 33,Watthana,13.7351585,100.5673572,5790000.0,163696.0,0.0,7.3,4.7,33.7,1.0,1.0,40.0,8.0,1.0,2012.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,660.0,2800.0,1.0,0.0
Beverly 33,Watthana,13.7351585,100.5673572,6583442.0,163696.0,0.0,7.3,4.7,33.7,1.0,1.0,47.5,8.0,1.0,2012.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,660.0,2800.0,1.0,0.0
Beverly 33,Watthana,13.7351585,100.5673572,6500000.0,163696.0,0.0,7.3,4.7,33.7,1.0,1.0,40.0,8.0,1.0,2012.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,660.0,2800.0,1.0,0.0
Beverly 33,Watthana,13.7351585,100.5673572,9300000.0,163696.0,0.0,7.3,4.7,33.7,2.0,2.0,67.0,8.0,1.0,2012.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,660.0,2800.0,1.0,0.0
Beverly 33,Watthana,13.7351585,100.5673572,5790000.0,163696.0,0.0,7.3,4.7,33.7,1.0,1.0,40.0,8.0,1.0,2012.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,660.0,2800.0,1.0,0.0
Beverly 33,Watthana,13.7351585,100.5673572,5600000.0,163696.0,0.0,7.3,4.7,33.7,1.0,1.0,40.0,8.0,1.0,2012.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,660.0,2800.0,1.0,0.0
Mirage Sukhumvit 27,Khlong Toei,13.73517981,100.5645676,6718478.0,142583.0,0.0,-2.9,4.7,-3.9,1.0,1.0,59.4,8.0,1.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,630.0,1900.0,1.0,0.0
Mirage Sukhumvit 27,Khlong Toei,13.73517981,100.5645676,8490000.0,142583.0,0.0,-2.9,4.7,-3.9,2.0,2.0,64.0,8.0,1.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,630.0,1900.0,1.0,0.0
Mirage Sukhumvit 27,Khlong Toei,13.73517981,100.5645676,6590000.0,142583.0,0.0,-2.9,4.7,-3.9,1.0,1.0,50.0,8.0,1.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,630.0,1900.0,1.0,0.0
Mirage Sukhumvit 27,Khlong Toei,13.73517981,100.5645676,10000000.0,142583.0,0.0,-2.9,4.7,-3.9,2.0,2.0,63.0,8.0,1.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,630.0,1900.0,1.0,0.0
Mirage Sukhumvit 27,Khlong Toei,13.73517981,100.5645676,7000000.0,142583.0,0.0,-2.9,4.7,-3.9,1.0,1.0,41.0,8.0,1.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,630.0,1900.0,1.0,0.0
Mirage Sukhumvit 27,Khlong Toei,13.73517981,100.5645676,5927835.0,142583.0,0.0,-2.9,4.7,-3.9,1.0,1.0,36.0,8.0,1.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,630.0,1900.0,1.0,0.0
Mirage Sukhumvit 27,Khlong Toei,13.73517981,100.5645676,6600000.0,142583.0,0.0,-2.9,4.7,-3.9,1.0,1.0,41.0,8.0,1.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,630.0,1900.0,1.0,0.0
Mirage Sukhumvit 27,Khlong Toei,13.73517981,100.5645676,7500000.0,142583.0,0.0,-2.9,4.7,-3.9,1.0,1.0,50.0,8.0,1.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,630.0,1900.0,1.0,0.0
Mirage Sukhumvit 27,Khlong Toei,13.73517981,100.5645676,8500000.0,142583.0,0.0,-2.9,4.7,-3.9,2.0,2.0,63.5,8.0,1.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,630.0,1900.0,1.0,0.0
Mirage Sukhumvit 27,Khlong Toei,13.73517981,100.5645676,10768000.0,142583.0,0.0,-2.9,4.7,-3.9,2.0,2.0,70.0,8.0,1.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,630.0,1900.0,1.0,0.0
Mirage Sukhumvit 27,Khlong Toei,13.73517981,100.5645676,6600000.0,142583.0,0.0,-2.9,4.7,-3.9,1.0,1.0,41.0,8.0,1.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,630.0,1900.0,1.0,0.0
Mirage Sukhumvit 27,Khlong Toei,13.73517981,100.5645676,5250000.0,142583.0,0.0,-2.9,4.7,-3.9,1.0,1.0,35.7,8.0,1.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,630.0,1900.0,1.0,0.0
Mirage Sukhumvit 27,Khlong Toei,13.73517981,100.5645676,6000000.0,142583.0,0.0,-2.9,4.7,-3.9,1.0,1.0,35.7,8.0,1.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,630.0,1900.0,1.0,0.0
Mirage Sukhumvit 27,Khlong Toei,13.73517981,100.5645676,8490000.0,142583.0,0.0,-2.9,4.7,-3.9,2.0,2.0,64.0,8.0,1.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,630.0,1900.0,1.0,0.0
Mirage Sukhumvit 27,Phra Nakhon,13.73517981,100.5645676,9500000.0,142583.0,0.0,-2.9,4.7,-3.9,2.0,2.0,63.0,8.0,1.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,630.0,1900.0,1.0,0.0
Mirage Sukhumvit 27,Phra Nakhon,13.73517981,100.5645676,11000000.0,142583.0,0.0,-2.9,4.7,-3.9,2.0,2.0,70.0,8.0,1.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,630.0,1900.0,1.0,0.0
Mirage Sukhumvit 27,Phra Nakhon,13.73517981,100.5645676,7500000.0,142583.0,0.0,-2.9,4.7,-3.9,1.0,1.0,45.6,8.0,1.0,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,630.0,1900.0,1.0,0.0
Noble Ambience Sarasin,Pathum Wan,13.7353021,100.5403038,10500000.0,178840.0,0.0,13.8,3.9,2.7,1.0,1.0,50.0,8.0,1.0,2008.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,810.0,2300.0,1.0,0.0
Noble Ambience Sarasin,Pathum Wan,13.7353021,100.5403038,16000000.0,178840.0,0.0,13.8,3.9,2.7,2.0,1.0,78.0,8.0,1.0,2008.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,810.0,2300.0,1.0,0.0
Noble Ambience Sarasin,Pathum Wan,13.7353021,100.5403038,12000000.0,178840.0,0.0,13.8,3.9,2.7,1.0,1.0,65.6,8.0,1.0,2008.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,810.0,2300.0,1.0,0.0
Noble Ambience Sarasin,Pathum Wan,13.7353021,100.5403038,16500000.0,178840.0,0.0,13.8,3.9,2.7,2.0,1.0,78.0,8.0,1.0,2008.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,810.0,2300.0,1.0,0.0
Noble Ambience Sarasin,Pathum Wan,13.7353021,100.5403038,11280000.0,178840.0,0.0,13.8,3.9,2.7,1.0,1.0,66.0,8.0,1.0,2008.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,810.0,2300.0,1.0,0.0
Noble Ambience Sarasin,Pathum Wan,13.7353021,100.5403038,12075000.0,178840.0,0.0,13.8,3.9,2.7,1.0,1.0,65.6,8.0,1.0,2008.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,810.0,2300.0,1.0,0.0
Noble Ambience Sarasin,Pathum Wan,13.7353021,100.5403038,6500000.0,178840.0,0.0,13.8,3.9,2.7,1.0,1.0,49.0,8.0,1.0,2008.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,810.0,2300.0,1.0,0.0
Noble Ambience Sarasin,Pathum Wan,13.7353021,100.5403038,15000000.0,178840.0,0.0,13.8,3.9,2.7,2.0,1.0,79.0,8.0,1.0,2008.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,810.0,2300.0,1.0,0.0
Tristan,Watthana,13.7353358,100.5735197,10673929.0,91841.0,0.0,4.6,4.9,5.3,1.0,1.0,131.9,8.0,1.0,2009.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,930.0,3700.0,1.0,0.0
Tristan,Watthana,13.7353358,100.5735197,9200000.0,91841.0,0.0,4.6,4.9,5.3,2.0,2.0,110.0,8.0,1.0,2009.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,930.0,3700.0,1.0,0.0
185 Rajadamri,Pathum Wan,13.7353925,100.5392841,59000000.0,405031.0,0.0,5.5,2.9,-0.2,2.0,2.0,163.0,35.0,2.0,2013.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,470.0,2200.0,1.0,0.0
185 Rajadamri,Pathum Wan,13.7353925,100.5392841,55000000.0,405031.0,0.0,5.5,2.9,-0.2,2.0,2.0,112.0,35.0,2.0,2013.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,470.0,2200.0,1.0,0.0
185 Rajadamri,Pathum Wan,13.7353925,100.5392841,46000000.0,405031.0,0.0,5.5,2.9,-0.2,2.0,2.0,112.0,35.0,2.0,2013.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,470.0,2200.0,1.0,0.0
185 Rajadamri,Pathum Wan,13.7353925,100.5392841,30900000.0,405031.0,0.0,5.5,2.9,-0.2,2.0,2.0,108.0,35.0,2.0,2013.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,470.0,2200.0,1.0,0.0
185 Rajadamri,Pathum Wan,13.7353925,100.5392841,37000000.0,405031.0,0.0,5.5,2.9,-0.2,2.0,2.0,122.0,35.0,2.0,2013.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,470.0,2200.0,1.0,0.0
